dataset,round,reference,method,kind,operating_point,d_balanced_accuracy,d_balanced_accuracy_lo,d_balanced_accuracy_hi,d_balanced_accuracy_p,d_mcc,d_mcc_lo,d_mcc_hi,d_mcc_p,d_sensitivity,d_sensitivity_lo,d_sensitivity_hi,d_sensitivity_p,d_specificity,d_specificity_lo,d_specificity_hi,d_specificity_p
CAID3 Disorder-NOX,caid3,disorder_nox,s2D-2,DED,calibrated,-0.14107378922050479,-0.16834264300676866,-0.1132578597118591,0.001,-0.2644846271480897,-0.31687400084157114,-0.21007481597815483,0.001,-0.09517856908636513,-0.1632869502923912,-0.037544380495657066,0.001,-0.18696900935464444,-0.21821018915272053,-0.15429926028653865,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold-rsa,AF,content,0.021407469381383847,-0.010693092479456589,0.0515632216367056,0.172,0.04267787589927408,-0.008915048133499534,0.09211930678447909,0.106,0.030147521402011993,-0.04601780927901273,0.09680860525142725,0.376,0.01266741736075571,-0.0009942560894404674,0.02891103070292937,0.07
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-pLDDT,AF,content,-0.0015383729258469617,-0.034570034370772044,0.026756546210323705,0.964,-0.0033838219833729373,-0.05633194137626541,0.04435268667269446,0.924,-0.0017107864847607814,-0.07687780148526943,0.06094924292899553,0.996,-0.0013659593669331405,-0.0149291784128513,0.014701005630557016,0.824
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-rsa,AF,content,0.02018499000250724,-0.01421591589675057,0.05160065487775709,0.234,0.040190951087517295,-0.01580192106644971,0.092938218673502,0.156,0.028445014121790377,-0.05527544242294485,0.09802176594119687,0.446,0.011924965883224108,-0.0033640141865868773,0.029876719387382,0.138
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred,DED,content,0.018556753759326347,-0.01320900218135653,0.050040723092719605,0.274,0.037229136501758554,-0.022539174325317064,0.09430684806040579,0.226,0.02600865369794811,-0.03811115045841704,0.0925452405482814,0.438,0.011104853820704584,-0.011374068892417192,0.032770291914005635,0.318
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred-2-disorder,DED,content,0.01306813640442228,-0.018825622423014214,0.04470844788942846,0.434,0.026200250602299524,-0.02487619318549407,0.0812004591957035,0.36,0.018189015656783138,-0.05468198302855809,0.08812022959432798,0.624,0.007947257152061427,-0.009414618439736322,0.02618083436591214,0.394
CAID3 Disorder-NOX,caid3,disorder_nox,IUPred3,DED,content,0.001273508838079453,-0.031347972247165366,0.033654456594313924,0.946,0.00247332517260651,-0.05960308976607597,0.06019340506591329,0.948,0.0022657850190032926,-0.0647141506004551,0.06818795346105144,0.944,0.00028123265715561364,-0.022934199167831213,0.023497659297274102,0.95
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-D,DED,content,-0.010104862451578694,-0.054341130982093394,0.03527373153547934,0.64,-0.020315008947322823,-0.10430033080326767,0.06558449828460768,0.636,-0.013114030249665613,-0.10522659423807994,0.0751595794361594,0.766,-0.007095694653491774,-0.04900365316225555,0.0311829917350532,0.75
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-N,DED,content,-0.00832968839779358,-0.03646964039394184,0.021029069941004314,0.598,-0.01675817997071594,-0.06737627126807243,0.03617819006802561,0.546,-0.011515783563063998,-0.06733107406563418,0.04463653753219722,0.716,-0.005143593232523154,-0.02123654240182072,0.010391873455256388,0.532
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-X,DED,content,-0.009678469590916304,-0.04286612564764272,0.021899223565328148,0.568,-0.01948814633913105,-0.08018998785683239,0.037035419662997636,0.52,-0.013270336751726414,-0.07611118829949427,0.050203492474575666,0.664,-0.006086602430106199,-0.0278069584806847,0.014365142210699976,0.586
CAID3 Disorder-NOX,caid3,disorder_nox,MobiDB-lite,DED,content,0.0009676035211280633,-0.03226154985521919,0.033643870393791415,0.958,0.003562111003533607,-0.056900806057180904,0.06048212520093262,0.912,-0.0026365942894752605,-0.06677262737927567,0.06198729346283494,0.94,0.004571801331731389,-0.0149531881774053,0.023890821149406993,0.628
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn,DED,content,0.025482629570414958,-0.013436400036950798,0.06329757148000717,0.198,0.050512317038995475,-0.020585301051939463,0.11826873612608858,0.17,0.036398734638292636,-0.04303841674988906,0.12069372524815712,0.4,0.014566524502537278,-0.021657097540622377,0.04794995827864535,0.386
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn2,DED,content,0.035593133551152435,-0.002243393482329983,0.07251588982279303,0.066,0.07070205837772903,-0.001011761335646522,0.14038972601910338,0.054,0.05044855626482739,-0.029123100278178632,0.13012361359635982,0.2,0.02073771083747748,-0.01885914554862144,0.05989023489048959,0.326
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3a,DED,content,0.04585826314115164,-0.0009142134564143828,0.09070234526658832,0.058,0.09133869835580233,0.0040497144639635,0.17234077518693094,0.036,0.06522400660377511,-0.02734689708844509,0.16234176904926315,0.178,0.02649251967852819,-0.016127298763040154,0.06825220982830231,0.212
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3b,DED,content,0.032227094539139696,-0.015961289871998654,0.07575404119401771,0.21,0.06429694445067043,-0.025698971600238648,0.1465999542209191,0.182,0.04547308999314683,-0.04976310637794421,0.13461607913924784,0.36,0.01898109908513257,-0.023357920646389974,0.060200205693835405,0.396
CAID3 Disorder-NOX,caid3,disorder_nox,DISOPRED3-diso,DED,content,-0.007196073399196438,-0.03520385536047617,0.018805238515898198,0.636,-0.013715033240770289,-0.0650665639690204,0.03379407932982251,0.606,-0.011509381083968201,-0.06986693001081465,0.04543028289483187,0.678,-0.002882765714424672,-0.02228745583992839,0.01861343285685092,0.73
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-0,DED,content,0.022825909914610365,-0.002716831555422072,0.04653175214517016,0.078,0.04543105120743697,0.0016481016228099713,0.08716101682627514,0.042,0.03237726440980222,-0.021429701202347325,0.08542860705651635,0.26,0.013274555419418506,0.0005306269423049458,0.026490082950856433,0.044
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-1,DED,content,0.020770581150495546,-0.008528573403191426,0.050776914078601604,0.156,0.04151960509713027,-0.010323709527665008,0.09575430812464977,0.118,0.028873138700174966,-0.030187056924100477,0.08935186403809539,0.352,0.012668023600816118,-0.0023410936734797653,0.028268521687026857,0.1
CAID3 Disorder-NOX,caid3,disorder_nox,VSL2,DED,content,-0.01312982527434946,-0.04674215529406694,0.01889014344650998,0.448,-0.02627294136760871,-0.08963642267419723,0.031867088631361326,0.394,-0.01813878175327352,-0.08133023939615948,0.0478005438149823,0.596,-0.0081208687954254,-0.03239015887622146,0.013778704035119296,0.448
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder,DED,content,-0.000788208162350364,-0.037865587685973416,0.0329225693538681,0.984,-0.0016778556204855813,-0.06350646681529745,0.057043613265232655,0.962,-0.00019749767680007156,-0.08307685864000594,0.0713170569672812,0.974,-0.0013789186479006609,-0.026986768074023133,0.02626425199345733,0.906
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder2,DED,content,0.030868284885972392,-0.0049579561042466,0.06362382318826248,0.082,0.061316546715598684,0.003074867993367576,0.11625756220131511,0.048,0.04391936867043151,-0.0369702049068574,0.11656599700588142,0.26,0.017817201101513278,-0.0014249928964282788,0.03908658651817575,0.068
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder-Single,DED,content,0.014238186206829435,-0.01825097520297337,0.04729863097561328,0.378,0.028416686364204614,-0.02890896028036242,0.08615371076531796,0.312,0.020064706890032015,-0.047321202671317855,0.08668408405051972,0.568,0.008411665523626865,-0.009137736854907366,0.023839858597021802,0.322
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-dis465,DED,content,-0.06040554092047951,-0.08608104699011389,-0.034175875052741875,0.001,-0.1209370882360065,-0.17000002525195804,-0.07177831244277505,0.001,-0.08446865227860104,-0.13628518616878266,-0.03106747029171924,0.004,-0.03634242956235797,-0.05586939652923617,-0.018027379879386404,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-disHL,DED,content,-0.10319545574693118,-0.1402416212395664,-0.06582081155950979,0.001,-0.20617320510933917,-0.28050150518868466,-0.1310927417025009,0.001,-0.1466147852230206,-0.21109036482237536,-0.07712258982724497,0.001,-0.05977612627084177,-0.10022482810964112,-0.019059923680662828,0.002
CAID3 Disorder-NOX,caid3,disorder_nox,IsUnstruct,DED,content,-0.004692683354278314,-0.03758503911142298,0.026454627066015635,0.792,-0.009367725826411669,-0.06843547470715189,0.04652378458713146,0.788,-0.006637789032682431,-0.07017172775910316,0.057755451993782014,0.852,-0.0027475776758741966,-0.025987268612717294,0.018499480286781646,0.818
CAID3 Disorder-NOX,caid3,disorder_nox,RONN,DED,content,-0.015817364132608636,-0.04408015714899155,0.012664301522905362,0.276,-0.0315747133554895,-0.08296488360691731,0.019269541204543113,0.248,-0.022347581102973593,-0.08048952750913958,0.037231660749282934,0.442,-0.00928714716224367,-0.027704993955412184,0.008973681093103576,0.304
CAID3 Disorder-NOX,caid3,disorder_nox,PreDisorder,DED,content,-0.003790271576583211,-0.04146945450392862,0.031723954383386335,0.86,-0.0077651670322206835,-0.07270961153357017,0.05383508203181257,0.818,-0.00527093521047952,-0.08908300046769592,0.07404005901525579,0.926,-0.002309607942686903,-0.0260413319910545,0.02134905939689251,0.82
CAID3 Disorder-NOX,caid3,disorder_nox,OPAL,DED,content,-0.11152747843364225,-0.1520806138912431,-0.0683129331020838,0.001,-0.22320793930101557,-0.30732179836769186,-0.13598291915599953,0.001,-0.15625868290512662,-0.23574103840473695,-0.0683825391124528,0.001,-0.06679627396215787,-0.12201969614343088,-0.014893317024464035,0.014
CAID3 Disorder-NOX,caid3,disorder_nox,pyHCA,DED,content,-0.0011204548601625275,-0.04043120729753332,0.03523658155483144,0.982,-0.0023653134525175815,-0.07351979906180114,0.06351597610627335,0.984,-0.0009258286221465802,-0.08245739047178434,0.07837641868280482,0.98,-0.0013150810981784758,-0.03230193227004527,0.02728208077777029,0.942
CAID3 Disorder-NOX,caid3,disorder_nox,DeepIDP-2L,DED,content,0.016894810547538205,-0.033742328900857765,0.0647335721523768,0.502,0.03320164314701679,-0.05650109007095028,0.1149119328933317,0.43,0.02458161779138994,-0.08256842803641307,0.12598033601314518,0.624,0.009208003303686476,-0.01966276045779498,0.040711150869933474,0.592
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-long,DED,content,-0.005338114565522421,-0.03998908394945384,0.02634276693222716,0.764,-0.010977863034711656,-0.0695172255087179,0.042359361216014295,0.722,-0.006924335848955286,-0.08523188029513616,0.06515928183663318,0.896,-0.0037518932820895566,-0.025688616231283688,0.021307321325655777,0.716
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-short,DED,content,-0.012276422300112048,-0.04766112455882637,0.018563879118753093,0.488,-0.024875994202237146,-0.08545458443444419,0.028700108060426464,0.386,-0.01661090474658417,-0.09643768301442805,0.054920994073629686,0.658,-0.007941939853639933,-0.029887747687000536,0.01749277187263642,0.466
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Prof-Art,DED,content,0.007992215645613001,-0.027676506506381704,0.041239483809083995,0.608,0.01607862042697453,-0.044682111184363056,0.0725020213201614,0.538,0.011012876590233502,-0.06968170767420921,0.08628283786938462,0.748,0.004971554700992504,-0.0156991098061244,0.027423584305921244,0.656
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Seq-Art,DED,content,0.0066943199463380485,-0.025455959432393174,0.03583367003523409,0.664,0.013478074842909837,-0.04160470072631055,0.06280173753483939,0.608,0.009139143731392454,-0.06121453532059265,0.07693465499417027,0.774,0.004249496161283645,-0.013716016585611956,0.023203655381162442,0.624
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-profile,DED,content,-0.007295952120332496,-0.04946262632577946,0.03087784025556819,0.786,-0.01501086098971559,-0.08956086872379344,0.053007701834507814,0.714,-0.009470551698465982,-0.0950820285596759,0.0719875868329038,0.864,-0.0051213525421990105,-0.02331812238778359,0.01439038129326845,0.59
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-no-profile,DED,content,-0.002491701584547884,-0.038413075806766436,0.033490874744847896,0.916,-0.005365698394477368,-0.07141999401579259,0.05674763205708014,0.886,-0.0029065127217208146,-0.07652638564979354,0.07326712968495963,0.962,-0.0020768904473749497,-0.02227831916997016,0.018260184925325898,0.838
CAID3 Disorder-NOX,caid3,disorder_nox,DisoPred,DED,content,0.04493267815652013,0.01528489000920577,0.07342486273273735,0.006,0.09015024828293883,0.03581500130170908,0.1440182373950853,0.002,0.06239269645255019,0.0031488388796473902,0.11847667735004357,0.042,0.027472659860490054,0.0029124282616593503,0.052576219597714274,0.022
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict2,DED,content,-0.12930215427660194,-0.1647586336980779,-0.08987007810052397,0.001,-0.2587079887358326,-0.3281473050056609,-0.17877175879711335,0.001,-0.17963066076707812,-0.2531068956358118,-0.09815059793959986,0.001,-0.07897364778612578,-0.12642482081621714,-0.03269685953591607,0.004
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict3,DED,content,0.03000219337846552,-0.00770898315697717,0.06657575264186821,0.11,0.0594898109362949,-0.012130335353015836,0.12575420140902835,0.098,0.043341314122066155,-0.041289935189532584,0.12294555135999855,0.284,0.016663072634864898,-0.023161616196548343,0.0583198764629846,0.436
CAID3 Disorder-NOX,caid3,disorder_nox,IDP-Fusion,DED,content,0.01707374635629079,-0.02520797832799414,0.058335120110680885,0.44,0.034087863616578375,-0.03829051327196757,0.10508379410849172,0.374,0.02382178888677059,-0.06940903277978208,0.11230346500335238,0.608,0.01032570382581099,-0.014714135390339675,0.03647621786264622,0.418
CAID3 Disorder-NOX,caid3,disorder_nox,rawMSA-disorder,DED,content,0.017437490614033924,-0.032850473273350334,0.061440804722333056,0.466,0.03453849369239943,-0.05815593596145757,0.1157976046090734,0.436,0.02527911226299166,-0.07736520575695129,0.12332988768416915,0.586,0.009595868965076195,-0.0305157502212632,0.05427411029618784,0.64
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v1,DED,content,0.011039182974519257,-0.018326993879043837,0.04118099829845689,0.48,0.022007607715692244,-0.03383742553157351,0.07667388746988164,0.432,0.015559726588747172,-0.04376779027635454,0.07764419290519751,0.628,0.0065186393602913425,-0.014000520472371766,0.02565873976228398,0.502
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v2,DED,content,0.019026839437863836,-0.005024542662246361,0.04255646164331009,0.114,0.03830553490618149,-0.004131771778799058,0.07996978656953223,0.072,0.026340190336076187,-0.02244236951073337,0.07555818955962992,0.304,0.011713488539651486,-0.0011291119732617897,0.024045615352982587,0.088
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v3,DED,content,0.0409335965691207,0.018741812768198758,0.06543478645220466,0.001,0.08176672689319527,0.04280245382394853,0.12545565728621602,0.001,0.05755249697476518,0.012781842531221263,0.10751067403357492,0.012,0.02431469616347623,0.00928522085389782,0.04101470280251923,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisoMine,DED,content,-0.018456079932374414,-0.06207748549054731,0.027356214676069798,0.402,-0.037209359702079794,-0.11835987952495544,0.04480368503391198,0.362,-0.024304063067345012,-0.10916458304297402,0.06085418814949209,0.604,-0.012608096797403818,-0.06114778379854214,0.028916247816962278,0.614
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2,DED,content,0.03277730438373787,-0.0004222459015862766,0.06549728800726266,0.052,0.06568123602500711,0.0054878498903182535,0.12142994687388442,0.032,0.04558286585773943,-0.025498732657785114,0.11257375166014186,0.192,0.019971742909736315,0.0012546420821110517,0.03953069630486731,0.038
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2-Light,DED,content,0.02514804016003682,-0.0005361110559067705,0.052960185586793766,0.062,0.0506443319288594,0.0029852841525169265,0.1004973559195679,0.03,0.03461446743415545,-0.020693301598983086,0.0944524415706049,0.252,0.01568161288591819,-0.0009292993742965631,0.03204490106827493,0.074
CAID3 Disorder-NOX,caid3,disorder_nox,DisorderUnetLM,DED,content,0.0627392097669741,0.024270565846579044,0.1025940437149622,0.004,0.12535297373793974,0.05482588607042685,0.19980365243168743,0.001,0.08780243986642526,0.010703425087269859,0.1656959871771017,0.024,0.03767597966752295,0.006179599491585159,0.07202179117641914,0.032
CAID3 Disorder-NOX,caid3,disorder_nox,LMDisorder,DED,content,0.01469058384115424,-0.013537709642342277,0.04440477913043179,0.346,0.029199226508789,-0.02214110897178889,0.08140459700579925,0.282,0.0211902491775328,-0.04042522984435465,0.08413298381057226,0.498,0.008190918504775683,-0.00961269191767937,0.02820047945455855,0.42
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-1,DED,content,0.04594852664004849,0.005302621292291346,0.08586808115729139,0.026,0.091685352289121,0.02018628454529661,0.162575500384882,0.014,0.06475372651024715,-0.020694742882105474,0.1500953245623597,0.14,0.02714332676984983,-0.014283431618015829,0.06538137230133664,0.17
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-2,DED,content,0.05558167194358481,0.011292040940082088,0.09729461529017906,0.008,0.11078007950215704,0.032424067122978274,0.19126897931952147,0.008,0.07852079892912311,-0.011240014500145277,0.1689865826248751,0.088,0.032642544958046485,-0.00904026367369693,0.07342876829336199,0.138
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-DisProt,DED,content,0.015920803192080456,-0.014479225436399309,0.04747703153030992,0.33,0.031463555606763546,-0.02857090860229377,0.09012214639813956,0.308,0.022611242660232303,-0.03805701998347405,0.08821100161387271,0.49,0.009230363723928615,-0.01995978199475457,0.039447005726508534,0.59
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-combined,DED,content,0.02524086548962439,-0.011604025958160721,0.06287349376330897,0.182,0.05020444887120878,-0.017003370278167677,0.11693900175392478,0.148,0.03520808364548086,-0.04041072621570548,0.11739321655513159,0.38,0.015273647333767924,-0.010707161785985924,0.04260984718021113,0.286
CAID3 Disorder-NOX,caid3,disorder_nox,DARUMA-beta,DED,content,0.011869169175330435,-0.018062718888167857,0.04285075579721401,0.462,0.023627829170066814,-0.030180604020079323,0.07793714485534596,0.408,0.016962142500980115,-0.04357255494769253,0.08270973511191644,0.614,0.006776195849680753,-0.012383370016986917,0.024543299948363972,0.444
