dataset,method,kind,operating_point,threshold,stratum,local_recall,local_specificity,local_bacc,local_bacc_lo,local_bacc_hi,local_mcc,n_pos,n_neg
CAID2 Disorder-PDB,AlphaFold-rsa,AF,calibrated,0.533,long_gt30,0.852611277470436,0.7988416128313656,0.8257264451509008,0.7828906781061418,0.8642778516865183,0.5715977097632721,19703,4489
CAID2 Disorder-PDB,AIUPred,DED,literal,0.5,short_lt20,0.5645962732919255,0.6865203761755486,0.6255583247337371,0.5985400808406407,0.6538757808385307,0.2505117572600836,1610,1276
CAID2 Disorder-PDB,AIUPred,DED,literal,0.5,mid_20_30,0.5932953826691967,0.6934497816593886,0.6433725821642926,0.6061179558287061,0.6785904069462124,0.2834718501510807,1581,1145
CAID2 Disorder-PDB,AIUPred,DED,literal,0.5,long_gt30,0.8562655433182764,0.7097349075517932,0.7830002254350348,0.7395195010893495,0.8301011584516523,0.5089866657025829,19703,4489
CAID2 Disorder-PDB,AIUPred,DED,calibrated,0.679,short_lt20,0.33229813664596275,0.8894984326018809,0.6108982846239218,0.580601172081184,0.6419097736826258,0.26008997599971406,1610,1276
CAID2 Disorder-PDB,AIUPred,DED,calibrated,0.679,mid_20_30,0.3864642631246047,0.9222707423580786,0.6543675027413416,0.6121800371268659,0.7018480721737855,0.3488074979421204,1581,1145
CAID2 Disorder-PDB,AIUPred,DED,calibrated,0.679,long_gt30,0.7483124397299904,0.8741367787926041,0.8112246092612972,0.7724045937498929,0.8474455882860954,0.5019860689338311,19703,4489
CAID2 Disorder-PDB,IUPred3,DED,literal,0.5,short_lt20,0.41055900621118013,0.8800940438871473,0.6453265250491638,0.6130777818056191,0.6762858302809738,0.320779112881892,1610,1276
CAID2 Disorder-PDB,IUPred3,DED,literal,0.5,mid_20_30,0.39152435167615435,0.9231441048034934,0.6573342282398239,0.6188009950613572,0.6951204111645847,0.35435945229330323,1581,1145
CAID2 Disorder-PDB,IUPred3,DED,literal,0.5,long_gt30,0.7079632543267522,0.829583426152818,0.7687733402397852,0.7311961381382031,0.8076709822513009,0.42808837812585315,19703,4489
CAID2 Disorder-PDB,IUPred3,DED,calibrated,0.512,short_lt20,0.38819875776397517,0.8910658307210031,0.6396322942424891,0.6065438327496775,0.6729662648976087,0.314365425593379,1610,1276
CAID2 Disorder-PDB,IUPred3,DED,calibrated,0.512,mid_20_30,0.3757115749525617,0.9292576419213974,0.6524846084369795,0.6134094143787014,0.6897597211515579,0.3487305271187923,1581,1145
CAID2 Disorder-PDB,IUPred3,DED,calibrated,0.512,long_gt30,0.6930924224737349,0.8445087992871464,0.7688006108804406,0.7319656138199737,0.806717709115344,0.42546255944715783,19703,4489
CAID2 Disorder-PDB,ESpritz-D,DED,literal,0.5,short_lt20,0.09813664596273292,0.9608150470219435,0.5294758464923383,0.5118304446138541,0.5496748254571286,0.11321334002050691,1610,1276
CAID2 Disorder-PDB,ESpritz-D,DED,literal,0.5,mid_20_30,0.06261859582542695,0.9930131004366812,0.5278158481310541,0.506493372184715,0.5523048704845439,0.14139411775973407,1581,1145
CAID2 Disorder-PDB,ESpritz-D,DED,literal,0.5,long_gt30,0.34974369385372783,0.9235910002227667,0.6366673470382473,0.5945618624072614,0.6850481835803267,0.2320914668905793,19703,4489
CAID2 Disorder-PDB,ESpritz-D,DED,calibrated,0.254,short_lt20,0.38198757763975155,0.7484326018808778,0.5652100897603147,0.5455974338096272,0.5852728357470596,0.13836550701744615,1610,1276
CAID2 Disorder-PDB,ESpritz-D,DED,calibrated,0.254,mid_20_30,0.47438330170777987,0.7117903930131004,0.5930868473604402,0.55681168820646,0.6291536893599846,0.187871197145443,1581,1145
CAID2 Disorder-PDB,ESpritz-D,DED,calibrated,0.254,long_gt30,0.8237324265340303,0.6491423479616841,0.7364373872478572,0.6772646923809548,0.7973849721744319,0.4170303681829855,19703,4489
CAID2 Disorder-PDB,ESpritz-N,DED,literal,0.5,short_lt20,0.4217391304347826,0.8847962382445141,0.6532676843396483,0.6184880753005956,0.6852322509204468,0.33681795360406486,1610,1276
CAID2 Disorder-PDB,ESpritz-N,DED,literal,0.5,mid_20_30,0.38077166350411135,0.9449781659388646,0.662874914721488,0.6184941912492551,0.708764350237296,0.3743717389751954,1581,1145
CAID2 Disorder-PDB,ESpritz-N,DED,literal,0.5,long_gt30,0.5489011825610313,0.897081755402094,0.7229914689815626,0.6943312988053505,0.751475783773295,0.34754834923233163,19703,4489
CAID2 Disorder-PDB,ESpritz-N,DED,calibrated,0.377,short_lt20,0.5204968944099378,0.7978056426332288,0.6591512685215833,0.6265409685245006,0.6910796207964528,0.3257216175397382,1610,1276
CAID2 Disorder-PDB,ESpritz-N,DED,calibrated,0.377,mid_20_30,0.5015812776723593,0.8882096069868995,0.6948954423296294,0.6504995193531475,0.741276248454966,0.40675409970595394,1581,1145
CAID2 Disorder-PDB,ESpritz-N,DED,calibrated,0.377,long_gt30,0.6702532609247323,0.8244597905992426,0.7473565257619874,0.7104626895276785,0.7804691670342753,0.3894627363342732,19703,4489
CAID2 Disorder-PDB,ESpritz-X,DED,literal,0.5,short_lt20,0.13229813664596274,0.9866771159874608,0.5594876263167118,0.5367136624854385,0.5821209415049486,0.2181810148520586,1610,1276
CAID2 Disorder-PDB,ESpritz-X,DED,literal,0.5,mid_20_30,0.14927261227071473,0.9860262008733625,0.5676494065720386,0.5372658005844076,0.6003358050078119,0.23054863072625117,1581,1145
CAID2 Disorder-PDB,ESpritz-X,DED,literal,0.5,long_gt30,0.2528041415012942,0.9766094898641122,0.6147068156827032,0.5882939279793975,0.6459875560726098,0.21887045266222982,19703,4489
CAID2 Disorder-PDB,ESpritz-X,DED,calibrated,0.074,short_lt20,0.5248447204968945,0.7852664576802508,0.6550555890885726,0.6237838339188709,0.687112803160708,0.3160984586587013,1610,1276
CAID2 Disorder-PDB,ESpritz-X,DED,calibrated,0.074,mid_20_30,0.5648323845667299,0.7982532751091703,0.6815428298379501,0.644166176255437,0.7179866045528565,0.3640519513905734,1581,1145
CAID2 Disorder-PDB,ESpritz-X,DED,calibrated,0.074,long_gt30,0.684413541085114,0.7986188460681666,0.7415161935766403,0.7022899951689288,0.7792303310123585,0.38249206047708184,19703,4489
CAID2 Disorder-PDB,MobiDB-lite,DED,literal,0.5,short_lt20,0.35838509316770184,0.9341692789968652,0.6462771860822836,0.6146716983891305,0.6777825473532608,0.3457634880776904,1610,1276
CAID2 Disorder-PDB,MobiDB-lite,DED,literal,0.5,mid_20_30,0.35357368753953194,0.9580786026200874,0.6558261450798096,0.6114803135773417,0.6996309687658608,0.36972530598776515,1581,1145
CAID2 Disorder-PDB,MobiDB-lite,DED,literal,0.5,long_gt30,0.5228137847028371,0.9233682334595679,0.7230910090812025,0.6942038651752178,0.752347137338887,0.34942875965865394,19703,4489
CAID2 Disorder-PDB,MobiDB-lite,DED,calibrated,0.25,short_lt20,0.5571428571428572,0.8205329153605015,0.6888378862516793,0.660092851799359,0.7176518636696966,0.38453145587665527,1610,1276
CAID2 Disorder-PDB,MobiDB-lite,DED,calibrated,0.25,mid_20_30,0.5376344086021505,0.891703056768559,0.7146687326853547,0.6735909605764192,0.7533958563880174,0.4422022388053039,1581,1145
CAID2 Disorder-PDB,MobiDB-lite,DED,calibrated,0.25,long_gt30,0.7251180023346698,0.8222321229672532,0.7736750626509615,0.7367685061733843,0.8092243713822478,0.4391833606910492,19703,4489
CAID2 Disorder-PDB,flDPnn,DED,literal,0.5,short_lt20,0.1124223602484472,0.975705329153605,0.5440638447010261,0.5201013095224454,0.5676204465704682,0.1677652571582399,1610,1276
CAID2 Disorder-PDB,flDPnn,DED,literal,0.5,mid_20_30,0.13851992409867173,0.9676855895196507,0.5531027568091612,0.5238801104735311,0.5867551048159106,0.1796996712443234,1581,1145
CAID2 Disorder-PDB,flDPnn,DED,literal,0.5,long_gt30,0.28762117444044055,0.9514368456226331,0.6195290100315368,0.57692714564283,0.6651292563035016,0.21660200642690083,19703,4489
CAID2 Disorder-PDB,flDPnn,DED,calibrated,0.167,short_lt20,0.5677018633540373,0.75,0.6588509316770186,0.6258380023341674,0.6886859416433458,0.3189628272009751,1610,1276
CAID2 Disorder-PDB,flDPnn,DED,calibrated,0.167,mid_20_30,0.6242884250474383,0.8008733624454148,0.7125808937464266,0.6672377425591128,0.7518240672672483,0.4221847398991284,1581,1145
CAID2 Disorder-PDB,flDPnn,DED,calibrated,0.167,long_gt30,0.7237476526417297,0.7983960793049677,0.7610718659733486,0.7128738722217175,0.8058199197872332,0.4196991809885913,19703,4489
CAID2 Disorder-PDB,flDPnn2,DED,literal,0.5,short_lt20,0.11614906832298137,0.975705329153605,0.5459271987382932,0.5244443510228378,0.5707924695102349,0.17263031719658473,1610,1276
CAID2 Disorder-PDB,flDPnn2,DED,literal,0.5,mid_20_30,0.1827956989247312,0.9685589519650655,0.5756773254448984,0.5413785764358207,0.6146941403310968,0.2305295956219565,1581,1145
CAID2 Disorder-PDB,flDPnn2,DED,literal,0.5,long_gt30,0.2822412830533421,0.9632434840721764,0.6227423835627592,0.5847755907543158,0.6684742064440995,0.22451917735137436,19703,4489
CAID2 Disorder-PDB,flDPnn2,DED,calibrated,0.196,short_lt20,0.5329192546583851,0.7068965517241379,0.6199079031912615,0.587128327698914,0.6484686863228757,0.24079250953784184,1610,1276
CAID2 Disorder-PDB,flDPnn2,DED,calibrated,0.196,mid_20_30,0.5920303605313093,0.7615720524017467,0.6768012064665281,0.6361708769735468,0.7138968451784669,0.3512998443711025,1581,1145
CAID2 Disorder-PDB,flDPnn2,DED,calibrated,0.196,long_gt30,0.7766330000507536,0.7750055691690799,0.7758192846099168,0.7262163626241864,0.8198353024783891,0.45759249148095194,19703,4489
CAID2 Disorder-PDB,DISOPRED3-diso,DED,literal,0.5,short_lt20,0.47080745341614905,0.8855799373040752,0.6781936953601122,0.6463631811819666,0.7120016893115099,0.381614233611295,1610,1276
CAID2 Disorder-PDB,DISOPRED3-diso,DED,literal,0.5,mid_20_30,0.5382669196710942,0.925764192139738,0.7320155559054161,0.6802496858766153,0.7819109505943002,0.4823378442680164,1581,1145
CAID2 Disorder-PDB,DISOPRED3-diso,DED,literal,0.5,long_gt30,0.7121250570979039,0.9173535308531967,0.8147392939755502,0.7797372619691516,0.8451097893413039,0.4985620232658295,19703,4489
CAID2 Disorder-PDB,DISOPRED3-diso,DED,calibrated,0.41,short_lt20,0.5198757763975155,0.8479623824451411,0.6839190794213283,0.6508829542614253,0.7170037000210716,0.3812358784458317,1610,1276
CAID2 Disorder-PDB,DISOPRED3-diso,DED,calibrated,0.41,mid_20_30,0.5951929158760279,0.8995633187772926,0.7473781173266603,0.6932145095717945,0.798036882337217,0.5012677441463145,1581,1145
CAID2 Disorder-PDB,DISOPRED3-diso,DED,calibrated,0.41,long_gt30,0.749022991422626,0.8975272889284919,0.8232751401755589,0.7889632612855912,0.852047579999228,0.5203211305972782,19703,4489
CAID2 Disorder-PDB,SETH-0,DED,literal,0.5,short_lt20,0.3763975155279503,0.9545454545454546,0.6654714850367025,0.6334693094474951,0.6997334242774463,0.3905128853480072,1610,1276
CAID2 Disorder-PDB,SETH-0,DED,literal,0.5,mid_20_30,0.49209361163820364,0.9589519650655022,0.7255227883518529,0.6762237752833564,0.7737676182898843,0.4845862352266932,1581,1145
CAID2 Disorder-PDB,SETH-0,DED,literal,0.5,long_gt30,0.72603156879663,0.9253731343283582,0.8257023515624942,0.795912861799751,0.8539528991128574,0.5180529796557701,19703,4489
CAID2 Disorder-PDB,SETH-0,DED,calibrated,0.419,short_lt20,0.5583850931677019,0.8942006269592476,0.7262928600634748,0.6951074672191787,0.7576547791033276,0.4687684365173207,1610,1276
CAID2 Disorder-PDB,SETH-0,DED,calibrated,0.419,mid_20_30,0.6160657811511702,0.9056768558951965,0.7608713185231833,0.7137490705764431,0.8077714700262251,0.5263328424351129,1581,1145
CAID2 Disorder-PDB,SETH-0,DED,calibrated,0.419,long_gt30,0.8126173679135157,0.8792604143461795,0.8459388911298475,0.8123855850286362,0.8758347860434265,0.5786470634639052,19703,4489
CAID2 Disorder-PDB,SETH-1,DED,literal,0.5,short_lt20,0.4832298136645963,0.9247648902821317,0.703997351973364,0.6701142565891581,0.7383137777880779,0.44098426798239715,1610,1276
CAID2 Disorder-PDB,SETH-1,DED,literal,0.5,mid_20_30,0.5395319418089817,0.9109170305676856,0.7252244861883337,0.6691934055243627,0.7726543479497997,0.46601866605520714,1581,1145
CAID2 Disorder-PDB,SETH-1,DED,literal,0.5,long_gt30,0.7254732781809876,0.8973045221652929,0.8113889001731402,0.7764049619454747,0.8419249229955036,0.4963494216347164,19703,4489
CAID2 Disorder-PDB,SETH-1,DED,calibrated,0.426,short_lt20,0.5745341614906833,0.8746081504702194,0.7245711559804513,0.6886321576827865,0.759186771122076,0.46052214613248116,1610,1276
CAID2 Disorder-PDB,SETH-1,DED,calibrated,0.426,mid_20_30,0.6375711574952562,0.8829694323144105,0.7602702949048333,0.7046317213411533,0.8051761421290218,0.5207300465548251,1581,1145
CAID2 Disorder-PDB,SETH-1,DED,calibrated,0.426,long_gt30,0.7876973049789372,0.8685676097126309,0.828132457345784,0.7922841211591581,0.8593706639849286,0.5408950097355928,19703,4489
CAID2 Disorder-PDB,VSL2,DED,literal,0.5,short_lt20,0.7254658385093168,0.6387147335423198,0.6820902860258182,0.6448126089162329,0.7179585257178754,0.3647765134150426,1610,1276
CAID2 Disorder-PDB,VSL2,DED,literal,0.5,mid_20_30,0.7160025300442757,0.6393013100436681,0.6776519200439719,0.6279500521366813,0.7223324227510388,0.35389904357488594,1581,1145
CAID2 Disorder-PDB,VSL2,DED,literal,0.5,long_gt30,0.8580926762421967,0.6881265315214969,0.7731096038818468,0.7376282674818623,0.8087107106708656,0.4949098813723651,19703,4489
CAID2 Disorder-PDB,VSL2,DED,calibrated,0.643,short_lt20,0.4826086956521739,0.8119122257053292,0.6472604606787515,0.6144857288920271,0.6791650530308805,0.3061887984283048,1610,1276
CAID2 Disorder-PDB,VSL2,DED,calibrated,0.643,mid_20_30,0.5490196078431373,0.8358078602620087,0.692413734052573,0.6484454822894787,0.7321848266482585,0.38989220006044384,1581,1145
CAID2 Disorder-PDB,VSL2,DED,calibrated,0.643,long_gt30,0.7486677155763082,0.8478503007351303,0.7982590081557193,0.7641209664364833,0.8295883748352992,0.4825283426770531,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder,DED,literal,0.5,short_lt20,0.4472049689440994,0.9043887147335423,0.6757968418388208,0.6433764656178401,0.7081232699182853,0.3841340880616658,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder,DED,literal,0.5,mid_20_30,0.58191018342821,0.9074235807860263,0.7446668821071181,0.6923960978745081,0.7951957301204359,0.49851211886289776,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder,DED,literal,0.5,long_gt30,0.8046490382175303,0.8465137001559367,0.8255813691867335,0.7805660020574836,0.866081428473939,0.5444036858486915,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder,DED,calibrated,0.392,short_lt20,0.537888198757764,0.8503134796238244,0.6941008391907941,0.6630148172884216,0.7255461637825823,0.40017627520009064,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder,DED,calibrated,0.392,mid_20_30,0.6432637571157496,0.8716157205240175,0.7574397388198835,0.7081932670457277,0.8080919659427783,0.5137564120090649,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder,DED,calibrated,0.392,long_gt30,0.8414454651575902,0.8148808197816886,0.8281631424696394,0.7810206902360308,0.8694179147726558,0.568044684903817,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder2,DED,literal,0.5,short_lt20,0.4714285714285714,0.9396551724137931,0.7055418719211823,0.6719335390593394,0.7415347026433381,0.4500787504174869,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder2,DED,literal,0.5,mid_20_30,0.5433270082226439,0.9519650655021834,0.7476460368624136,0.6981644124732759,0.7969815344988123,0.5178188569317033,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder2,DED,literal,0.5,long_gt30,0.7876973049789372,0.9191356649587882,0.8534164849688627,0.8189044200030455,0.8841331890381718,0.5786515659293481,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder2,DED,calibrated,0.414,short_lt20,0.5490683229813664,0.9036050156739812,0.7263366693276738,0.6946764912717801,0.7585700059565117,0.47167739819865906,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder2,DED,calibrated,0.414,mid_20_30,0.6217583807716635,0.9283842794759826,0.775071330123823,0.7269900714279706,0.8205964847315301,0.5565246194735469,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder2,DED,calibrated,0.414,long_gt30,0.8252042836116328,0.8848295834261528,0.8550169335188929,0.8173564100334466,0.8874585421552572,0.5986747977719378,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,literal,0.5,short_lt20,0.24472049689440994,0.95141065830721,0.59806557760081,0.5686619619257535,0.6291597762562918,0.26705413286216156,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,literal,0.5,mid_20_30,0.24731182795698925,0.9851528384279477,0.6162323331924684,0.5757235103562751,0.6567554066195773,0.3216168783590814,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,literal,0.5,long_gt30,0.5867126833477135,0.9492091779906437,0.7679609306691786,0.7346462871458801,0.8007359744122344,0.41681324610171805,19703,4489
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,calibrated,0.193,short_lt20,0.48198757763975153,0.8299373040752351,0.6559624408574933,0.6263260829272511,0.6867078661237297,0.32609066245791074,1610,1276
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,calibrated,0.193,mid_20_30,0.5325743200506009,0.868995633187773,0.7007849766191869,0.6550954365188301,0.7455454285018341,0.41195474135330185,1581,1145
CAID2 Disorder-PDB,SPOT-Disorder-Single,DED,calibrated,0.193,long_gt30,0.7759224483581181,0.8416128313655603,0.8087676398618392,0.7732068342847483,0.8403955654197837,0.5072649538000732,19703,4489
CAID2 Disorder-PDB,DisEMBL-dis465,DED,literal,0.5,short_lt20,0.40559006211180126,0.8918495297805643,0.6487197959461828,0.6159732306098602,0.6816916517847285,0.33117442912581446,1610,1276
CAID2 Disorder-PDB,DisEMBL-dis465,DED,literal,0.5,mid_20_30,0.36432637571157495,0.9379912663755459,0.6511588210435604,0.6077011170051579,0.6920508373098938,0.3507137434622585,1581,1145
CAID2 Disorder-PDB,DisEMBL-dis465,DED,literal,0.5,long_gt30,0.3880627315637213,0.932501670750724,0.6602822011572227,0.6381507516333141,0.68604186613351,0.2653181157620158,19703,4489
CAID2 Disorder-PDB,DisEMBL-dis465,DED,calibrated,0.413,short_lt20,0.5826086956521739,0.7876175548589341,0.685113125255554,0.6496675179537941,0.7192682630947534,0.3726711745814667,1610,1276
CAID2 Disorder-PDB,DisEMBL-dis465,DED,calibrated,0.413,mid_20_30,0.5458570524984188,0.8480349344978166,0.6969459934981177,0.6455918789447564,0.74406618762284,0.4004438436669206,1581,1145
CAID2 Disorder-PDB,DisEMBL-dis465,DED,calibrated,0.413,long_gt30,0.565243871491651,0.8396079304967698,0.7024259009942104,0.676552509691354,0.728608791262256,0.3148328720177053,19703,4489
CAID2 Disorder-PDB,DisEMBL-disHL,DED,literal,0.5,short_lt20,0.002484472049689441,1.0,0.5012422360248447,0.5002850223137526,0.5024633930774216,0.03316617642480252,1610,1276
CAID2 Disorder-PDB,DisEMBL-disHL,DED,literal,0.5,mid_20_30,0.0006325110689437065,1.0,0.5003162555344719,0.5,0.5010672022128302,0.016302475457218978,1581,1145
CAID2 Disorder-PDB,DisEMBL-disHL,DED,literal,0.5,long_gt30,0.0006597980003045221,0.9997772332368011,0.5002185156185528,0.49988239824030367,0.5005112899020263,0.007064464653048311,19703,4489
CAID2 Disorder-PDB,DisEMBL-disHL,DED,calibrated,0.068,short_lt20,0.8093167701863354,0.4890282131661442,0.6491724916762398,0.6214313466355827,0.680943481543029,0.31696316401540126,1610,1276
CAID2 Disorder-PDB,DisEMBL-disHL,DED,calibrated,0.068,mid_20_30,0.7311827956989247,0.6043668122270742,0.6677748039629995,0.626861771257867,0.7054259837073291,0.3367602361531735,1581,1145
CAID2 Disorder-PDB,DisEMBL-disHL,DED,calibrated,0.068,long_gt30,0.676191442927473,0.565827578525284,0.6210095107263784,0.5803672708236034,0.6604786265431788,0.19501144354955446,19703,4489
CAID2 Disorder-PDB,IsUnstruct,DED,literal,0.5,short_lt20,0.6378881987577639,0.7390282131661442,0.6884582059619541,0.6547231390557592,0.7249427712041154,0.37500460634602095,1610,1276
CAID2 Disorder-PDB,IsUnstruct,DED,literal,0.5,mid_20_30,0.6470588235294118,0.8314410480349345,0.7392499357821731,0.6926142810410716,0.7829643140935619,0.4751111719740608,1581,1145
CAID2 Disorder-PDB,IsUnstruct,DED,literal,0.5,long_gt30,0.7768867685124092,0.8184450879928714,0.7976659282526404,0.7621577588636579,0.8307123739500041,0.4908557446905473,19703,4489
CAID2 Disorder-PDB,IsUnstruct,DED,calibrated,0.6,short_lt20,0.5335403726708075,0.7907523510971787,0.6621463618839931,0.627947475843386,0.6967966987388045,0.3301793821037349,1610,1276
CAID2 Disorder-PDB,IsUnstruct,DED,calibrated,0.6,mid_20_30,0.5597722960151803,0.8759825327510917,0.717877414383136,0.6744219395993166,0.7575176278556444,0.4438425918187925,1581,1145
CAID2 Disorder-PDB,IsUnstruct,DED,calibrated,0.6,long_gt30,0.7194335887935848,0.8699042102918244,0.7946688995427046,0.7615173530154109,0.8258267848626174,0.4697338902065437,19703,4489
CAID2 Disorder-PDB,RONN,DED,literal,0.5,short_lt20,0.6565217391304348,0.6214733542319749,0.6389975466812048,0.6051917497693847,0.6728958344258232,0.2767531135397203,1610,1276
CAID2 Disorder-PDB,RONN,DED,literal,0.5,mid_20_30,0.6888045540796964,0.7790393013100436,0.7339219276948701,0.6844793143893594,0.7783429265781618,0.46187590340938434,1581,1145
CAID2 Disorder-PDB,RONN,DED,literal,0.5,long_gt30,0.751662183423844,0.7885943417242147,0.7701282625740293,0.7382826350508039,0.80411907213073,0.4407432039265087,19703,4489
CAID2 Disorder-PDB,RONN,DED,calibrated,0.56,short_lt20,0.48012422360248447,0.8111285266457681,0.6456263751241262,0.6129182614071172,0.6785872954246526,0.30299566185452304,1610,1276
CAID2 Disorder-PDB,RONN,DED,calibrated,0.56,mid_20_30,0.551549652118912,0.885589519650655,0.7185695858847836,0.6699973592436758,0.761831477315187,0.44739929783355414,1581,1145
CAID2 Disorder-PDB,RONN,DED,calibrated,0.56,long_gt30,0.6340151246003147,0.8928491869013143,0.7634321557508146,0.7367991361574172,0.7909159661887041,0.41071681153801054,19703,4489
CAID2 Disorder-PDB,PreDisorder,DED,literal,0.5,short_lt20,0.7701863354037267,0.6065830721003135,0.6883847037520201,0.6599170749318187,0.7172194562094211,0.3825399703276493,1610,1276
CAID2 Disorder-PDB,PreDisorder,DED,literal,0.5,mid_20_30,0.8108791903858318,0.6759825327510917,0.7434308615684617,0.7010435063306212,0.7806337741600735,0.49185605525947107,1581,1145
CAID2 Disorder-PDB,PreDisorder,DED,literal,0.5,long_gt30,0.835253514693194,0.7304522165292938,0.7828528656112439,0.7487009927062215,0.8141143640950906,0.4955185275470358,19703,4489
CAID2 Disorder-PDB,PreDisorder,DED,calibrated,0.567,short_lt20,0.570807453416149,0.8252351097178683,0.6980212815670086,0.6595123381850435,0.7375312865549306,0.4022294318208661,1610,1276
CAID2 Disorder-PDB,PreDisorder,DED,calibrated,0.567,mid_20_30,0.6091081593927894,0.8908296943231441,0.7499689268579668,0.7008165110101249,0.7962269457627033,0.5038639689749435,1581,1145
CAID2 Disorder-PDB,PreDisorder,DED,calibrated,0.567,long_gt30,0.6725371770796326,0.8895076854533304,0.7810224312664815,0.747372080351151,0.812760040130267,0.441116979821053,19703,4489
CAID2 Disorder-PDB,OPAL,DED,literal,0.5,short_lt20,0.7236024844720497,0.3401253918495298,0.5318639381607897,0.5124282024674618,0.5511295557870016,0.06877009078217675,1610,1276
CAID2 Disorder-PDB,OPAL,DED,literal,0.5,mid_20_30,0.8222643896268185,0.2366812227074236,0.529472806167121,0.5052613944372106,0.5548311072989559,0.07239704716458055,1581,1145
CAID2 Disorder-PDB,OPAL,DED,literal,0.5,long_gt30,0.756839060041618,0.4319447538427267,0.5943919069421724,0.5378725186159964,0.6539115286149929,0.16377635941310226,19703,4489
CAID2 Disorder-PDB,OPAL,DED,calibrated,0.501,short_lt20,0.7167701863354037,0.34247648902821315,0.5296233376818085,0.5088211353426845,0.5505808988571872,0.06365358689491507,1610,1276
CAID2 Disorder-PDB,OPAL,DED,calibrated,0.501,mid_20_30,0.8178368121442126,0.2410480349344978,0.5294424235393552,0.5038662831544658,0.5569363119629474,0.07174717952366133,1581,1145
CAID2 Disorder-PDB,OPAL,DED,calibrated,0.501,long_gt30,0.7503933411155661,0.44152372466028067,0.5959585328879233,0.5389222787975714,0.6565605262799323,0.16523704421343585,19703,4489
CAID2 Disorder-PDB,pyHCA,DED,literal,0.5,short_lt20,0.07391304347826087,0.9843260188087775,0.5291195311435192,0.5127254166422456,0.5458282247167967,0.1350877347306049,1610,1276
CAID2 Disorder-PDB,pyHCA,DED,literal,0.5,mid_20_30,0.11891208096141682,0.9921397379912664,0.5555259094763416,0.5301897730516023,0.5833171269594846,0.21168341195294485,1581,1145
CAID2 Disorder-PDB,pyHCA,DED,literal,0.5,long_gt30,0.32588945845810285,0.9634662508353754,0.6446778546467391,0.6090815855638415,0.6830008148721439,0.25272747914752586,19703,4489
CAID2 Disorder-PDB,pyHCA,DED,calibrated,0.249,short_lt20,0.41987577639751555,0.8158307210031348,0.6178532487003252,0.5892496946454157,0.6453543158998944,0.25186457684885777,1610,1276
CAID2 Disorder-PDB,pyHCA,DED,calibrated,0.249,mid_20_30,0.4769133459835547,0.8873362445414847,0.6821247952625198,0.6380642229430509,0.7249931444024164,0.3841711353865067,1581,1145
CAID2 Disorder-PDB,pyHCA,DED,calibrated,0.249,long_gt30,0.7139521900218241,0.8104254845177099,0.7621888372697669,0.7169021564617817,0.8057291808987866,0.4192724511425413,19703,4489
CAID2 Disorder-PDB,DeepIDP-2L,DED,literal,0.5,short_lt20,0.45527950310559007,0.859717868338558,0.657498685722074,0.6241266919151082,0.6918594946784907,0.3364915879389633,1610,1276
CAID2 Disorder-PDB,DeepIDP-2L,DED,literal,0.5,mid_20_30,0.5534471853257432,0.8541484716157205,0.7037978284707318,0.6633205030799041,0.743002817096032,0.4139933099424013,1581,1145
CAID2 Disorder-PDB,DeepIDP-2L,DED,literal,0.5,long_gt30,0.7612546312744252,0.8024058810425484,0.7818302561584868,0.7338797636599904,0.8270300967928891,0.4614826203316414,19703,4489
CAID2 Disorder-PDB,DeepIDP-2L,DED,calibrated,0.421,short_lt20,0.5161490683229814,0.8009404388714734,0.6585447535972273,0.6263040803224592,0.6913557739157925,0.3251235443210538,1610,1276
CAID2 Disorder-PDB,DeepIDP-2L,DED,calibrated,0.421,mid_20_30,0.6154332700822265,0.7860262008733624,0.7007297354777944,0.6611792183353958,0.7427174382722755,0.3985529897447838,1581,1145
CAID2 Disorder-PDB,DeepIDP-2L,DED,calibrated,0.421,long_gt30,0.819672131147541,0.7529516596123859,0.7863118953799635,0.7445148611954673,0.8281948145537207,0.49231373759861724,19703,4489
CAID2 Disorder-PDB,PredIDR-long,DED,literal,0.5,short_lt20,0.684472049689441,0.7311912225705329,0.707831636129987,0.6749176586907842,0.7406943031565161,0.41287065235060494,1610,1276
CAID2 Disorder-PDB,PredIDR-long,DED,literal,0.5,mid_20_30,0.7520556609740671,0.8462882096069869,0.799171935290527,0.7582682502001966,0.8400817844393956,0.5906417422788836,1581,1145
